Area	ImageJ	Crofton2	Crofton4
2336.000	184.894	180.642	176.957
2335.000	184.267	172.788	176.362
2338.000	183.581	175.929	176.267
2334.000	184.652	179.071	176.727
2333.000	184.409	177.500	176.497
2341.000	184.652	179.071	176.727
2335.000	184.066	179.071	176.172
2340.000	184.652	179.071	176.727
2337.000	185.338	175.929	177.378
2336.000	184.510	174.358	176.592
2334.000	185.095	174.358	177.148
2338.000	183.480	179.071	175.616
2337.000	184.066	179.071	176.172
2338.000	184.510	174.358	176.592
2335.000	183.238	177.500	175.386
2335.000	183.095	172.788	175.251
2340.000	184.066	179.071	176.172
2343.000	183.924	174.358	176.037
2341.000	183.581	175.929	175.712
2335.000	184.066	179.071	176.172
2338.000	183.924	174.358	176.037
2338.000	185.924	175.929	177.933
2334.000	183.480	179.071	175.616
2336.000	184.652	179.071	177.282
2330.000	183.480	179.071	175.616
2336.000	182.995	175.929	175.156
2334.000	184.066	179.071	176.172
2334.000	184.510	174.358	176.592
2340.000	184.652	179.071	176.727
2339.000	184.066	179.071	176.172
2344.000	184.652	179.071	176.727
2344.000	184.510	174.358	176.592
2341.000	185.095	174.358	177.148
2339.000	183.924	174.358	176.037
2345.000	185.681	174.358	177.703
2338.000	185.338	175.929	177.378
2337.000	184.066	179.071	176.727
2335.000	182.652	177.500	175.386
2337.000	184.066	179.071	176.172
2340.000	184.510	174.358	176.592
2331.000	184.066	179.071	176.727
2338.000	185.095	174.358	177.148
2332.000	184.066	179.071	176.727
2340.000	185.480	180.642	177.512
2336.000	182.752	174.358	174.926
2336.000	184.066	179.071	176.172
2334.000	183.823	177.500	175.942
2333.000	184.267	172.788	176.362
2332.000	183.924	174.358	176.037
2339.000	182.409	175.929	175.156
2337.000	183.095	172.788	175.251
2342.000	184.167	175.929	176.267
2342.000	184.510	174.358	176.592
2340.000	184.066	179.071	176.172
2333.000	184.066	179.071	176.172
2339.000	185.681	174.358	177.703
2342.000	183.823	177.500	175.942
2329.000	183.823	177.500	176.497
2341.000	185.095	174.358	177.148
2342.000	184.652	179.071	176.727
2338.000	183.581	175.929	176.267
2340.000	185.480	180.642	177.512
2340.000	184.267	172.788	176.362
2340.000	184.752	175.929	176.822
2337.000	183.924	174.358	176.037
2332.000	184.066	179.071	176.172
2344.000	185.095	174.358	177.148
2338.000	184.267	172.788	176.362
2338.000	184.066	179.071	176.172
2339.000	184.652	179.071	177.282
2339.000	184.652	179.071	176.727
2339.000	184.652	179.071	176.727
2336.000	183.238	177.500	175.386
2338.000	184.066	179.071	176.172
2338.000	185.338	175.929	177.378
2337.000	184.652	179.071	176.727
2341.000	184.409	177.500	176.497
2342.000	183.338	174.358	175.481
2334.000	182.995	175.929	175.156
2344.000	184.167	175.929	176.267
2332.000	182.652	177.500	174.831
2339.000	183.823	177.500	175.942
2332.000	184.652	179.071	176.727
2338.000	184.652	179.071	176.727
2339.000	183.581	175.929	175.712
2337.000	183.338	174.358	175.481
2333.000	184.652	179.071	176.727
2337.000	182.409	175.929	175.156
2342.000	185.681	174.358	177.703
2333.000	184.510	174.358	176.592
2333.000	183.681	172.788	175.807
2340.000	183.681	172.788	175.807
2333.000	184.066	179.071	176.172
2338.000	183.924	174.358	176.037
2333.000	184.267	172.788	176.362
2337.000	183.238	177.500	175.386
2331.000	183.238	177.500	175.386
2340.000	183.823	177.500	176.497
2336.000	183.823	177.500	175.942
2340.000	183.338	174.358	175.481
2341.000	185.095	174.358	177.148
2339.000	183.823	177.500	176.497
2332.000	183.581	175.929	175.712
2342.000	183.823	177.500	176.497
2339.000	184.652	179.071	176.727
2343.000	184.510	174.358	176.592
2342.000	183.238	177.500	175.942
2340.000	184.894	180.642	176.957
2339.000	185.095	174.358	177.148
2342.000	183.823	177.500	176.497
2342.000	184.652	179.071	176.727
2331.000	183.681	172.788	175.807
2337.000	183.238	177.500	175.386
2344.000	184.510	174.358	176.592
2336.000	184.894	180.642	176.957
2343.000	183.338	174.358	175.481
2339.000	184.167	175.929	176.267
2344.000	184.652	179.071	176.727
2341.000	185.480	180.642	177.512
2333.000	184.267	172.788	176.362
2341.000	183.681	172.788	175.807
2340.000	185.095	174.358	177.148
2339.000	185.681	174.358	177.703
2343.000	183.581	175.929	175.712
2341.000	185.480	180.642	177.512
2342.000	185.095	174.358	177.148
2336.000	184.652	179.071	176.727
2342.000	184.510	174.358	176.592
2335.000	185.095	174.358	177.148
2340.000	185.480	180.642	177.512
2340.000	185.681	174.358	177.703
2338.000	184.510	174.358	176.592
2337.000	182.752	174.358	174.926
2337.000	184.066	179.071	176.172
2330.000	184.267	172.788	176.362
2341.000	184.167	175.929	176.267
2337.000	183.338	174.358	175.481
2334.000	183.238	177.500	175.386
2340.000	184.652	179.071	176.727
2344.000	185.480	180.642	177.512
2338.000	184.894	180.642	176.957
2340.000	183.338	174.358	175.481
2339.000	184.894	180.642	176.957
2337.000	183.338	174.358	175.481
2332.000	183.681	172.788	175.807
2336.000	183.823	177.500	175.942
2339.000	184.510	174.358	176.592
2342.000	183.823	177.500	175.942
2339.000	183.238	177.500	175.942
2342.000	184.167	175.929	176.267
2337.000	183.095	172.788	175.251
2343.000	185.681	174.358	177.703
2339.000	183.581	175.929	176.267
2339.000	184.652	179.071	176.727
2340.000	183.238	177.500	175.942
2339.000	185.095	174.358	177.148
2339.000	184.510	174.358	176.592
2332.000	182.853	171.217	175.021
2339.000	184.066	179.071	176.172
2332.000	183.924	174.358	176.037
2337.000	183.338	174.358	175.481
2340.000	184.167	175.929	176.267
2335.000	184.652	179.071	176.727
2346.000	184.752	175.929	176.822
2345.000	185.338	175.929	177.378
2337.000	185.095	174.358	177.148
2336.000	182.995	175.929	175.156
2342.000	183.924	174.358	176.037
2337.000	184.167	175.929	176.267
2338.000	183.581	175.929	175.712
2336.000	183.238	177.500	175.942
2336.000	182.652	177.500	175.386
2344.000	185.095	174.358	177.148
2339.000	184.510	174.358	176.592
2331.000	183.681	172.788	175.807
2336.000	183.581	175.929	175.712
2336.000	183.238	177.500	175.386
2335.000	182.995	175.929	175.156
2336.000	184.267	172.788	176.362
2336.000	182.995	175.929	175.712
2338.000	183.681	172.788	175.807
2337.000	183.823	177.500	175.942
2339.000	184.167	175.929	175.712
2340.000	185.480	180.642	177.512
2338.000	184.066	179.071	176.172
2330.000	183.681	172.788	175.807
2338.000	183.681	172.788	175.807
2325.000	182.853	171.217	175.021
2339.000	185.238	179.071	177.282
2339.000	184.167	175.929	176.267
2337.000	184.652	179.071	176.727
2335.000	184.066	179.071	176.172
2345.000	183.338	174.358	175.481
2336.000	184.066	179.071	176.172
2339.000	184.652	179.071	176.727
2341.000	184.510	174.358	176.592
2341.000	185.480	180.642	177.512
2332.000	183.823	177.500	175.942
2338.000	183.924	174.358	176.037
2340.000	184.510	174.358	176.592
2337.000	183.095	172.788	175.251
2341.000	185.095	174.358	177.148
2346.000	185.681	174.358	177.703
2343.000	183.823	177.500	175.942
2334.000	182.995	175.929	175.712
2344.000	185.095	174.358	177.148
2339.000	183.823	177.500	176.497
2339.000	184.894	180.642	176.957
2339.000	184.510	174.358	176.592
2331.000	184.066	179.071	176.172
2338.000	184.752	175.929	176.822
2340.000	183.924	174.358	176.037
2344.000	184.510	174.358	176.592
2335.000	184.167	175.929	176.267
2338.000	184.510	174.358	176.592
2339.000	183.238	177.500	175.386
2339.000	183.681	172.788	175.807
2340.000	184.066	179.071	176.172
2343.000	184.894	180.642	176.957
2337.000	183.338	174.358	175.481
2342.000	183.924	174.358	176.037
2340.000	183.238	177.500	175.942
2344.000	184.510	174.358	176.592
2341.000	184.652	179.071	176.727
2333.000	183.095	172.788	175.251
2342.000	183.924	174.358	176.037
2335.000	183.238	177.500	175.386
2345.000	185.338	175.929	177.378
2342.000	183.823	177.500	176.497
2341.000	183.238	177.500	175.942
2335.000	184.652	179.071	176.727
2340.000	184.652	179.071	176.727
2345.000	184.510	174.358	176.592
2340.000	184.066	179.071	176.172
2340.000	184.066	179.071	176.172
2339.000	184.652	179.071	176.727
2340.000	183.823	177.500	176.497
2335.000	184.510	174.358	176.592
2335.000	183.924	174.358	176.037
2339.000	185.095	174.358	177.148
2334.000	184.995	177.500	177.052
2339.000	183.924	174.358	176.037
2337.000	184.267	172.788	176.362
2336.000	183.581	175.929	175.712
2347.000	185.480	180.642	177.512
2338.000	184.752	175.929	176.822
2341.000	184.652	179.071	176.727
2340.000	184.652	179.071	176.727
2334.000	184.167	175.929	176.267
2345.000	184.652	179.071	176.727
2339.000	183.823	177.500	175.942
2339.000	184.652	179.071	176.727
2337.000	183.338	174.358	175.481
2338.000	183.238	177.500	175.942
2343.000	183.338	174.358	175.481
2339.000	185.095	174.358	177.148
2339.000	185.480	180.642	177.512
2337.000	184.066	179.071	176.172
2339.000	185.681	174.358	177.703
2339.000	185.095	174.358	177.148
2341.000	184.652	179.071	176.727
2336.000	184.066	179.071	176.172
2336.000	184.066	179.071	176.172
2340.000	184.510	174.358	176.592
2341.000	184.167	175.929	176.267
2337.000	185.095	174.358	177.148
2340.000	184.167	175.929	176.267
2336.000	183.924	174.358	176.037
2335.000	183.924	174.358	176.037
2341.000	185.095	174.358	177.148
2338.000	184.409	177.500	176.497
2340.000	184.752	175.929	176.822
2342.000	183.823	177.500	176.497
2338.000	184.510	174.358	176.592
2342.000	185.095	174.358	177.148
2341.000	184.894	180.642	176.957
2337.000	184.066	179.071	176.172
2332.000	182.995	175.929	175.156
2337.000	184.409	177.500	176.497
2336.000	183.095	172.788	175.251
2342.000	184.894	180.642	176.957
2335.000	184.267	172.788	176.362
2335.000	185.095	174.358	177.148
2336.000	183.823	177.500	175.942
2340.000	185.480	180.642	177.512
2335.000	182.995	175.929	175.712
2340.000	183.924	174.358	176.037
2339.000	183.338	174.358	175.481
2335.000	182.995	175.929	175.156
2341.000	184.167	175.929	176.267
2346.000	184.409	177.500	176.497
2341.000	185.095	174.358	177.148
2337.000	184.752	175.929	176.822
2339.000	185.581	177.500	177.608
2338.000	185.095	174.358	177.148
2342.000	183.823	177.500	176.497
2339.000	184.652	179.071	176.727
2338.000	183.681	172.788	175.807
2338.000	184.652	179.071	176.727
2343.000	184.652	179.071	176.727
2333.000	184.066	179.071	176.172
2342.000	183.924	174.358	176.037
2335.000	184.652	179.071	176.727
2339.000	183.581	175.929	175.712
2336.000	184.267	172.788	176.362
2339.000	184.894	180.642	176.957
2333.000	184.652	179.071	176.727
2338.000	184.894	180.642	176.957
2334.000	184.309	180.642	176.402
2339.000	184.652	179.071	176.727
2334.000	185.723	182.212	177.742
2332.000	183.338	174.358	175.481
2334.000	184.652	179.071	176.727
2338.000	184.652	179.071	176.727
2336.000	183.823	177.500	175.942
2340.000	184.652	179.071	176.727
2335.000	184.066	179.071	176.172
2344.000	185.480	180.642	177.512
2335.000	184.267	172.788	176.362
2340.000	183.238	177.500	175.942
2338.000	184.066	179.071	176.172
2338.000	183.338	174.358	175.481
2343.000	185.095	174.358	177.148
2344.000	183.338	174.358	175.481
2340.000	184.894	180.642	176.957
2333.000	184.167	175.929	176.267
2341.000	184.066	179.071	176.727
2337.000	183.338	174.358	175.481
2341.000	184.510	174.358	176.592
2336.000	185.480	180.642	177.512
2343.000	184.409	177.500	176.497
2342.000	184.510	174.358	176.592
2345.000	185.480	180.642	177.512
2336.000	184.894	180.642	176.957
2332.000	184.652	179.071	176.727
2332.000	184.066	179.071	176.172
2344.000	185.095	174.358	177.148
2339.000	183.338	174.358	175.481
2338.000	183.238	177.500	175.942
2336.000	184.510	174.358	176.592
2338.000	183.924	174.358	176.037
2338.000	183.823	177.500	176.497
2342.000	183.823	177.500	176.497
2338.000	183.238	177.500	175.942
2335.000	182.752	174.358	174.926
2330.000	182.652	177.500	174.831
2335.000	183.681	172.788	175.807
2334.000	183.238	177.500	175.942
2347.000	185.095	174.358	177.148
2330.000	184.267	172.788	176.362
2338.000	184.066	179.071	176.172
2337.000	184.652	179.071	176.727
2333.000	184.066	179.071	176.172
2337.000	184.066	179.071	176.727
2342.000	184.894	180.642	176.957
2330.000	184.167	175.929	176.267
2337.000	183.581	175.929	175.712
2335.000	183.924	174.358	176.037
2340.000	185.480	180.642	177.512
2339.000	185.095	174.358	177.148
2337.000	183.823	177.500	176.497
2338.000	185.480	180.642	177.512
2343.000	184.652	179.071	176.727
2341.000	185.095	174.358	177.148
2336.000	184.652	179.071	176.727
2341.000	184.066	179.071	176.727
2344.000	184.167	175.929	176.267
2339.000	183.238	177.500	175.942
2345.000	184.652	179.071	176.727
2338.000	185.238	179.071	177.282
2339.000	185.095	174.358	177.148
2338.000	184.066	179.071	176.172
2344.000	185.095	174.358	177.148
2335.000	183.338	174.358	175.481
2337.000	183.823	177.500	175.942
2332.000	183.238	177.500	175.942
2337.000	184.652	179.071	176.727
2341.000	185.095	174.358	177.148
2333.000	182.167	174.358	174.371
2335.000	184.652	179.071	176.727
2343.000	183.823	177.500	175.942
2333.000	184.267	172.788	176.362
2340.000	183.338	174.358	175.481
2347.000	185.338	175.929	177.378
2343.000	184.510	174.358	176.592
2342.000	184.894	180.642	176.957
2340.000	183.924	174.358	176.037
2335.000	184.066	179.071	176.172
2342.000	184.652	179.071	176.727
2336.000	184.267	172.788	176.362
2339.000	183.338	174.358	175.481
2341.000	183.338	174.358	175.481
2342.000	184.652	179.071	176.727
2340.000	184.167	175.929	176.267
2339.000	184.167	175.929	176.267
2331.000	183.480	179.071	175.616
2334.000	184.066	179.071	176.172
2338.000	184.267	172.788	176.362
2342.000	185.095	174.358	177.148
2336.000	184.066	179.071	176.172
2338.000	184.066	179.071	176.172
2343.000	183.924	174.358	176.037
2335.000	184.066	179.071	176.172
2337.000	183.338	174.358	175.481
2335.000	184.894	180.642	176.957
2337.000	183.338	174.358	175.481
2342.000	183.823	177.500	175.942
2341.000	185.480	180.642	177.512
2344.000	184.510	174.358	176.592
2332.000	183.681	172.788	175.807
2338.000	183.924	174.358	176.037
2336.000	183.924	174.358	176.037
2342.000	183.823	177.500	176.497
2341.000	185.480	180.642	177.512
2342.000	184.652	179.071	176.727
2332.000	184.652	179.071	176.727
2339.000	184.510	174.358	176.592
2342.000	184.510	174.358	176.592
2340.000	184.894	180.642	176.957
2341.000	184.510	174.358	176.592
2335.000	184.066	179.071	176.172
2336.000	183.238	177.500	175.386
2343.000	184.652	179.071	176.727
2335.000	183.924	174.358	176.037
2333.000	183.681	172.788	175.807
2334.000	183.338	174.358	175.481
2342.000	183.924	174.358	176.037
2333.000	182.752	174.358	174.926
2338.000	185.095	174.358	177.148
2345.000	183.924	174.358	176.037
2335.000	183.238	177.500	175.942
2340.000	184.066	179.071	176.172
2346.000	184.652	179.071	176.727
2340.000	185.480	180.642	177.512
2346.000	184.510	174.358	176.592
2340.000	184.995	177.500	177.052
2341.000	184.066	179.071	176.172
2345.000	184.894	180.642	176.957
2339.000	183.238	177.500	175.386
2342.000	183.823	177.500	176.497
2336.000	184.267	172.788	176.362
2336.000	182.995	175.929	175.712
2341.000	184.066	179.071	176.172
2332.000	182.752	174.358	174.926
2336.000	185.480	180.642	177.512
2332.000	182.995	175.929	175.156
2337.000	183.238	177.500	175.942
2341.000	185.924	175.929	177.933
2336.000	184.267	172.788	176.362
2339.000	185.095	174.358	177.148
2342.000	184.066	179.071	176.172
2336.000	184.267	172.788	176.362
2339.000	184.652	179.071	176.727
2335.000	184.167	175.929	176.267
2336.000	183.238	177.500	175.942
2335.000	184.167	175.929	176.267
2336.000	184.652	179.071	176.727
2345.000	184.652	179.071	177.282
2341.000	185.924	175.929	177.933
2342.000	184.752	175.929	176.822
2337.000	184.267	172.788	176.362
2335.000	184.652	179.071	176.727
2332.000	185.480	180.642	176.957
2339.000	182.752	174.358	174.926
2337.000	184.066	179.071	176.172
2339.000	184.894	180.642	176.957
2343.000	185.095	174.358	177.148
2337.000	184.510	174.358	176.592
2341.000	185.480	180.642	177.512
2339.000	184.894	180.642	176.957
2333.000	182.995	175.929	175.156
2342.000	184.894	180.642	176.957
2335.000	183.823	177.500	175.942
2339.000	184.066	179.071	176.172
2342.000	184.066	179.071	176.727
2334.000	184.652	179.071	176.727
2338.000	184.894	180.642	176.957
2343.000	185.095	174.358	177.148
2334.000	183.823	177.500	175.942
2345.000	185.095	174.358	177.148
2333.000	182.752	174.358	174.926
2337.000	183.823	177.500	175.942
2339.000	182.995	175.929	175.156
2336.000	184.652	179.071	176.727
