Area	ImageJ	Crofton2	Crofton4
424.000	 96.083	 91.106	 92.759
423.000	 96.326	 92.677	 92.989
421.000	 94.669	 89.535	 91.418
424.000	 96.669	 91.106	 93.314
418.000	 94.426	 87.965	 91.188
420.000	 95.154	 92.677	 91.878
425.000	 94.811	 94.248	 92.108
423.000	 95.983	 94.248	 92.663
423.000	 95.740	 92.677	 92.989
424.000	 95.255	 89.535	 91.973
426.000	 94.225	 94.248	 91.553
420.000	 94.326	 91.106	 91.648
423.000	 96.326	 92.677	 92.989
422.000	 96.669	 91.106	 92.759
427.000	 95.255	 89.535	 91.973
423.000	 94.811	 94.248	 91.553
424.000	 95.740	 92.677	 92.433
423.000	 95.497	 91.106	 92.759
423.000	 95.640	 95.819	 92.893
426.000	 96.326	 92.677	 92.989
423.000	 94.225	 94.248	 91.553
419.000	 94.083	 89.535	 91.418
426.000	 96.083	 91.106	 92.759
421.000	 95.255	 89.535	 91.973
421.000	 95.012	 87.965	 91.743
423.000	 94.811	 94.248	 91.553
426.000	 95.154	 92.677	 91.878
426.000	 96.083	 91.106	 92.203
426.000	 95.598	 87.965	 91.743
424.000	 95.841	 89.535	 92.529
425.000	 97.740	 94.248	 94.330
426.000	 94.426	 87.965	 91.188
421.000	 94.912	 91.106	 91.648
425.000	 93.640	 94.248	 90.997
424.000	 96.811	 95.819	 92.893
427.000	 95.740	 92.677	 92.433
423.000	 96.669	 91.106	 92.759
426.000	 93.841	 87.965	 90.633
425.000	 95.255	 89.535	 91.973
421.000	 95.012	 87.965	 91.188
423.000	 96.083	 91.106	 92.203
422.000	 95.598	 87.965	 91.743
425.000	 96.426	 89.535	 92.529
425.000	 96.669	 91.106	 92.759
420.000	 95.497	 91.106	 92.203
426.000	 97.497	 92.677	 93.544
420.000	 94.326	 91.106	 91.648
424.000	 94.811	 94.248	 92.108
425.000	 94.225	 94.248	 90.997
427.000	 95.497	 91.106	 91.648
429.000	 95.397	 94.248	 91.553
426.000	 94.468	 95.819	 91.783
426.000	 95.054	 95.819	 92.338
426.000	 95.497	 91.106	 92.203
425.000	 94.184	 86.394	 90.958
424.000	 94.225	 94.248	 90.997
424.000	 96.426	 89.535	 93.084
425.000	 94.225	 94.248	 91.553
423.000	 94.569	 92.677	 91.323
427.000	 95.054	 95.819	 92.338
425.000	 96.669	 91.106	 92.759
420.000	 95.154	 92.677	 92.433
423.000	 95.255	 89.535	 91.973
424.000	 96.326	 92.677	 92.433
426.000	 95.983	 94.248	 93.219
424.000	 95.255	 89.535	 91.973
423.000	 94.569	 92.677	 91.323
425.000	 96.083	 91.106	 92.203
422.000	 95.841	 89.535	 91.973
427.000	 95.740	 92.677	 92.989
420.000	 94.426	 87.965	 91.188
425.000	 95.397	 94.248	 92.663
425.000	 96.083	 91.106	 92.759
423.000	 95.255	 89.535	 91.973
422.000	 96.669	 91.106	 92.759
425.000	 95.054	 95.819	 91.783
421.000	 95.497	 91.106	 92.203
422.000	 94.811	 94.248	 92.108
422.000	 94.811	 94.248	 91.553
425.000	 96.326	 92.677	 92.989
420.000	 94.669	 89.535	 90.863
426.000	 94.225	 94.248	 91.553
423.000	 96.083	 91.106	 92.759
425.000	 94.669	 89.535	 91.418
424.000	 94.912	 91.106	 91.093
430.000	 94.426	 87.965	 91.188
422.000	 95.983	 94.248	 92.663
426.000	 95.054	 95.819	 92.338
426.000	 97.255	 91.106	 93.314
425.000	 96.669	 91.106	 93.314
423.000	 96.669	 91.106	 92.759
426.000	 96.912	 92.677	 92.989
424.000	 94.225	 94.248	 91.553
425.000	 94.426	 87.965	 91.188
426.000	 96.912	 92.677	 93.544
423.000	 95.983	 94.248	 92.663
427.000	 96.569	 94.248	 93.774
428.000	 94.426	 87.965	 91.188
424.000	 95.983	 94.248	 92.663
425.000	 96.083	 91.106	 92.759
426.000	 95.740	 92.677	 91.878
419.000	 94.468	 95.819	 91.783
426.000	 96.083	 91.106	 92.759
421.000	 94.225	 94.248	 91.553
422.000	 96.083	 91.106	 92.759
425.000	 95.740	 92.677	 92.989
428.000	 95.397	 94.248	 92.663
423.000	 93.640	 94.248	 90.997
421.000	 94.669	 89.535	 91.418
427.000	 97.255	 91.106	 93.314
427.000	 93.640	 94.248	 90.997
426.000	 96.912	 92.677	 92.989
425.000	 95.841	 89.535	 92.529
423.000	 94.811	 94.248	 92.108
428.000	 95.012	 87.965	 91.743
420.000	 94.225	 94.248	 91.553
423.000	 94.811	 94.248	 92.108
423.000	 95.255	 89.535	 91.973
424.000	 95.255	 89.535	 91.973
429.000	 95.054	 95.819	 92.338
424.000	 95.497	 91.106	 92.203
426.000	 94.225	 94.248	 90.997
418.000	 93.841	 87.965	 90.633
420.000	 93.983	 92.677	 91.323
426.000	 96.669	 91.106	 92.759
420.000	 94.569	 92.677	 91.323
422.000	 94.912	 91.106	 91.093
424.000	 94.669	 89.535	 91.418
425.000	 94.669	 89.535	 91.973
422.000	 95.255	 89.535	 91.973
421.000	 93.054	 94.248	 90.442
422.000	 94.811	 94.248	 91.553
425.000	 95.054	 95.819	 92.338
421.000	 95.154	 92.677	 92.433
424.000	 95.640	 95.819	 92.893
424.000	 95.983	 94.248	 92.663
423.000	 95.012	 87.965	 91.188
424.000	 96.083	 91.106	 92.759
427.000	 94.468	 95.819	 91.783
425.000	 96.326	 92.677	 92.989
421.000	 95.255	 89.535	 91.973
421.000	 95.154	 92.677	 91.878
424.000	 95.397	 94.248	 92.663
424.000	 94.426	 87.965	 91.188
424.000	 95.397	 94.248	 92.108
429.000	 95.012	 87.965	 91.743
428.000	 96.225	 95.819	 92.893
426.000	 94.225	 94.248	 91.553
423.000	 95.054	 95.819	 92.338
425.000	 94.225	 94.248	 90.997
421.000	 95.154	 92.677	 91.878
424.000	 96.083	 91.106	 92.759
422.000	 94.326	 91.106	 91.093
425.000	 95.255	 89.535	 91.973
426.000	 94.669	 89.535	 91.418
423.000	 96.426	 89.535	 92.529
422.000	 95.841	 89.535	 92.529
422.000	 96.083	 91.106	 92.759
422.000	 95.497	 91.106	 92.759
425.000	 95.154	 92.677	 91.878
424.000	 95.154	 92.677	 92.433
425.000	 95.497	 91.106	 92.759
422.000	 94.225	 94.248	 91.553
426.000	 95.255	 89.535	 91.973
426.000	 94.426	 87.965	 90.633
427.000	 95.255	 89.535	 91.418
424.000	 95.841	 89.535	 92.529
426.000	 95.154	 92.677	 92.433
425.000	 93.640	 94.248	 90.997
421.000	 94.225	 94.248	 91.553
422.000	 95.497	 91.106	 92.203
424.000	 94.468	 95.819	 91.783
425.000	 95.598	 87.965	 92.299
426.000	 95.740	 92.677	 92.433
423.000	 95.640	 95.819	 92.893
422.000	 94.426	 87.965	 91.188
431.000	 95.841	 89.535	 92.529
423.000	 93.841	 87.965	 90.633
429.000	 95.640	 95.819	 92.893
424.000	 93.983	 92.677	 90.767
424.000	 95.255	 89.535	 91.973
420.000	 94.669	 89.535	 91.418
419.000	 94.184	 86.394	 90.958
422.000	 94.225	 94.248	 91.553
420.000	 94.326	 91.106	 91.648
425.000	 95.983	 94.248	 92.663
422.000	 94.569	 92.677	 91.878
424.000	 95.255	 89.535	 91.973
428.000	 96.569	 94.248	 93.219
421.000	 96.083	 91.106	 92.203
419.000	 94.225	 94.248	 91.553
425.000	 94.811	 94.248	 91.553
424.000	 95.054	 95.819	 92.338
424.000	 95.740	 92.677	 91.878
426.000	 93.882	 95.819	 91.227
425.000	 94.426	 87.965	 91.188
426.000	 95.497	 91.106	 92.203
424.000	 94.225	 94.248	 91.553
421.000	 94.225	 94.248	 91.553
425.000	 95.255	 89.535	 91.973
428.000	 96.083	 91.106	 92.759
422.000	 94.426	 87.965	 91.188
427.000	 95.983	 94.248	 93.219
421.000	 95.740	 92.677	 91.878
428.000	 95.397	 94.248	 92.108
421.000	 95.012	 87.965	 91.743
426.000	 93.640	 94.248	 90.997
424.000	 96.083	 91.106	 92.759
424.000	 96.083	 91.106	 92.759
427.000	 96.326	 92.677	 92.989
427.000	 95.397	 94.248	 92.663
425.000	 95.255	 89.535	 91.418
423.000	 96.912	 92.677	 92.989
421.000	 95.012	 87.965	 91.743
424.000	 95.598	 87.965	 92.299
426.000	 95.054	 95.819	 92.338
426.000	 94.811	 94.248	 92.108
427.000	 95.640	 95.819	 92.893
425.000	 96.083	 91.106	 92.203
425.000	 95.841	 89.535	 92.529
420.000	 94.912	 91.106	 91.648
423.000	 94.468	 95.819	 91.783
422.000	 95.255	 89.535	 91.973
420.000	 95.740	 92.677	 92.433
421.000	 94.669	 89.535	 91.973
425.000	 96.669	 91.106	 93.314
421.000	 94.669	 89.535	 91.418
424.000	 95.397	 94.248	 92.663
428.000	 96.569	 94.248	 93.219
422.000	 96.083	 91.106	 92.203
426.000	 96.225	 95.819	 93.449
419.000	 95.054	 95.819	 92.338
424.000	 95.054	 95.819	 92.338
425.000	 94.811	 94.248	 92.108
422.000	 95.012	 87.965	 91.188
424.000	 95.397	 94.248	 92.663
421.000	 93.841	 87.965	 90.633
427.000	 96.326	 92.677	 92.989
424.000	 95.740	 92.677	 92.433
422.000	 96.083	 91.106	 92.759
425.000	 95.640	 95.819	 92.338
423.000	 96.669	 91.106	 92.759
427.000	 95.054	 95.819	 92.338
421.000	 95.397	 94.248	 92.663
422.000	 93.640	 94.248	 90.442
425.000	 96.083	 91.106	 92.203
424.000	 94.225	 94.248	 91.553
420.000	 94.811	 94.248	 91.553
430.000	 94.426	 87.965	 91.188
429.000	 94.184	 86.394	 90.958
425.000	 95.154	 92.677	 91.878
427.000	 94.426	 87.965	 91.188
419.000	 95.154	 92.677	 91.878
425.000	 95.983	 94.248	 93.219
424.000	 94.468	 95.819	 91.783
426.000	 95.054	 95.819	 92.338
420.000	 95.012	 87.965	 91.743
423.000	 93.983	 92.677	 91.323
425.000	 94.426	 87.965	 91.188
426.000	 94.912	 91.106	 91.648
423.000	 95.054	 95.819	 92.338
424.000	 96.326	 92.677	 92.989
421.000	 93.841	 87.965	 90.633
425.000	 95.012	 87.965	 91.743
423.000	 97.497	 92.677	 94.099
426.000	 96.083	 91.106	 92.203
426.000	 95.740	 92.677	 92.433
430.000	 95.054	 95.819	 92.338
426.000	 95.841	 89.535	 91.973
427.000	 95.841	 89.535	 92.529
427.000	 96.083	 91.106	 92.759
424.000	 95.054	 95.819	 92.338
420.000	 94.225	 94.248	 91.553
424.000	 95.154	 92.677	 92.433
424.000	 95.983	 94.248	 93.219
427.000	 94.225	 94.248	 91.553
422.000	 95.497	 91.106	 92.203
425.000	 95.497	 91.106	 91.648
425.000	 95.841	 89.535	 91.973
425.000	 96.083	 91.106	 92.759
422.000	 95.012	 87.965	 91.188
428.000	 96.569	 94.248	 93.219
424.000	 95.497	 91.106	 92.203
422.000	 95.841	 89.535	 92.529
421.000	 95.640	 95.819	 92.338
423.000	 95.740	 92.677	 92.433
428.000	 96.326	 92.677	 92.989
427.000	 95.740	 92.677	 92.433
426.000	 95.882	 97.389	 93.124
419.000	 94.426	 87.965	 91.188
422.000	 94.426	 87.965	 90.633
428.000	 96.083	 91.106	 93.314
423.000	 95.154	 92.677	 91.878
424.000	 95.983	 94.248	 92.663
422.000	 94.426	 87.965	 91.188
424.000	 95.255	 89.535	 91.418
425.000	 96.083	 91.106	 92.759
425.000	 95.012	 87.965	 91.743
423.000	 93.640	 94.248	 90.997
426.000	 95.255	 89.535	 91.973
419.000	 94.184	 86.394	 90.403
426.000	 95.012	 87.965	 91.743
430.000	 95.012	 87.965	 91.743
425.000	 95.154	 92.677	 92.433
424.000	 96.811	 95.819	 94.004
420.000	 95.397	 94.248	 92.108
424.000	 95.054	 95.819	 92.338
428.000	 96.326	 92.677	 92.433
429.000	 95.255	 89.535	 91.973
424.000	 94.912	 91.106	 92.203
425.000	 96.326	 92.677	 93.544
421.000	 94.426	 87.965	 91.188
423.000	 93.640	 94.248	 90.442
426.000	 95.154	 92.677	 92.433
424.000	 95.497	 91.106	 92.203
423.000	 95.740	 92.677	 92.433
423.000	 94.225	 94.248	 91.553
420.000	 94.225	 94.248	 90.997
425.000	 95.054	 95.819	 92.338
421.000	 94.669	 89.535	 91.973
423.000	 94.184	 86.394	 90.958
425.000	 94.811	 94.248	 91.553
424.000	 95.154	 92.677	 91.878
427.000	 96.669	 91.106	 93.314
422.000	 95.012	 87.965	 91.743
423.000	 96.912	 92.677	 93.544
427.000	 95.841	 89.535	 92.529
423.000	 95.841	 89.535	 92.529
426.000	 94.468	 95.819	 91.783
429.000	 95.841	 89.535	 92.529
421.000	 94.225	 94.248	 91.553
422.000	 94.225	 94.248	 91.553
426.000	 95.397	 94.248	 92.663
420.000	 94.083	 89.535	 90.863
425.000	 95.054	 95.819	 92.338
421.000	 95.640	 95.819	 92.893
418.000	 94.426	 87.965	 91.188
422.000	 95.740	 92.677	 92.433
419.000	 96.225	 95.819	 92.893
425.000	 94.811	 94.248	 91.553
423.000	 97.154	 94.248	 93.219
424.000	 95.640	 95.819	 92.893
426.000	 96.912	 92.677	 93.544
425.000	 95.497	 91.106	 92.203
420.000	 94.811	 94.248	 92.108
424.000	 96.669	 91.106	 93.314
419.000	 93.882	 95.819	 91.227
423.000	 94.184	 86.394	 90.958
420.000	 95.397	 94.248	 92.663
424.000	 94.912	 91.106	 91.648
429.000	 95.983	 94.248	 93.219
424.000	 94.426	 87.965	 91.188
424.000	 95.296	 97.389	 92.568
424.000	 94.326	 91.106	 91.093
423.000	 95.012	 87.965	 91.743
424.000	 95.640	 95.819	 92.893
425.000	 96.083	 91.106	 92.759
420.000	 95.154	 92.677	 91.878
426.000	 96.083	 91.106	 92.759
421.000	 94.811	 94.248	 92.108
425.000	 96.326	 92.677	 92.989
427.000	 94.811	 94.248	 91.553
428.000	 94.669	 89.535	 91.973
422.000	 94.811	 94.248	 91.553
424.000	 93.640	 94.248	 90.997
427.000	 93.841	 87.965	 90.633
426.000	 94.811	 94.248	 92.108
423.000	 97.154	 94.248	 93.774
423.000	 95.012	 87.965	 91.188
424.000	 96.083	 91.106	 92.203
424.000	 94.569	 92.677	 91.878
427.000	 95.640	 95.819	 92.893
426.000	 95.598	 87.965	 91.743
423.000	 95.154	 92.677	 91.878
423.000	 95.255	 89.535	 91.973
425.000	 95.255	 89.535	 91.973
425.000	 96.569	 94.248	 93.774
425.000	 94.225	 94.248	 91.553
425.000	 94.225	 94.248	 91.553
428.000	 94.225	 94.248	 91.553
420.000	 95.983	 94.248	 93.219
427.000	 95.255	 89.535	 91.973
416.000	 94.811	 94.248	 90.997
425.000	 95.497	 91.106	 91.648
421.000	 93.983	 92.677	 90.767
424.000	 95.054	 95.819	 92.338
426.000	 93.640	 94.248	 90.997
424.000	 94.912	 91.106	 91.648
424.000	 93.640	 94.248	 90.997
423.000	 95.054	 95.819	 92.338
422.000	 94.569	 92.677	 91.323
424.000	 94.225	 94.248	 91.553
419.000	 95.497	 91.106	 92.203
427.000	 94.225	 94.248	 91.553
426.000	 95.740	 92.677	 92.433
424.000	 95.841	 89.535	 92.529
426.000	 94.569	 92.677	 90.767
427.000	 95.397	 94.248	 92.108
424.000	 95.841	 89.535	 91.973
420.000	 96.669	 91.106	 92.759
425.000	 94.225	 94.248	 91.553
423.000	 95.497	 91.106	 92.203
425.000	 96.912	 92.677	 92.989
425.000	 94.811	 94.248	 92.108
425.000	 95.740	 92.677	 91.878
423.000	 96.083	 91.106	 92.203
422.000	 94.326	 91.106	 90.537
421.000	 93.397	 92.677	 90.767
425.000	 95.740	 92.677	 92.433
428.000	 94.468	 95.819	 91.783
427.000	 96.912	 92.677	 93.544
424.000	 95.154	 92.677	 91.878
423.000	 95.154	 92.677	 92.433
425.000	 95.154	 92.677	 91.323
429.000	 96.083	 91.106	 92.203
428.000	 94.811	 94.248	 92.108
425.000	 94.569	 92.677	 91.323
419.000	 94.426	 87.965	 91.188
423.000	 95.983	 94.248	 92.663
421.000	 96.083	 91.106	 92.759
425.000	 96.326	 92.677	 92.989
419.000	 93.397	 92.677	 90.767
429.000	 95.497	 91.106	 92.203
424.000	 95.598	 87.965	 91.743
426.000	 95.497	 91.106	 92.203
424.000	 95.255	 89.535	 91.418
421.000	 95.012	 87.965	 91.743
422.000	 94.912	 91.106	 91.648
428.000	 94.184	 86.394	 90.958
424.000	 94.225	 94.248	 91.553
420.000	 93.841	 87.965	 90.633
424.000	 95.497	 91.106	 92.203
421.000	 94.426	 87.965	 91.188
427.000	 94.184	 86.394	 90.958
422.000	 93.640	 94.248	 90.442
429.000	 95.255	 89.535	 91.973
425.000	 94.468	 95.819	 91.227
424.000	 95.154	 92.677	 92.433
419.000	 94.426	 87.965	 91.188
425.000	 95.054	 95.819	 92.338
425.000	 95.397	 94.248	 92.663
427.000	 94.912	 91.106	 92.203
428.000	 95.255	 89.535	 91.973
420.000	 95.497	 91.106	 92.203
427.000	 96.912	 92.677	 93.544
425.000	 95.154	 92.677	 91.323
429.000	 95.255	 89.535	 91.973
424.000	 93.640	 94.248	 90.997
423.000	 95.397	 94.248	 92.108
428.000	 96.083	 91.106	 92.759
419.000	 94.225	 94.248	 90.997
425.000	 95.397	 94.248	 92.108
419.000	 94.669	 89.535	 91.418
427.000	 94.912	 91.106	 92.203
425.000	 94.426	 87.965	 91.188
427.000	 95.740	 92.677	 92.433
426.000	 95.841	 89.535	 92.529
421.000	 96.083	 91.106	 92.759
424.000	 95.054	 95.819	 91.783
420.000	 94.426	 87.965	 91.188
429.000	 94.426	 87.965	 91.188
422.000	 94.225	 94.248	 91.553
422.000	 95.054	 95.819	 92.338
424.000	 95.397	 94.248	 92.663
425.000	 96.083	 91.106	 92.759
424.000	 95.983	 94.248	 92.663
423.000	 95.397	 94.248	 92.108
426.000	 95.054	 95.819	 92.338
424.000	 94.669	 89.535	 91.418
420.000	 95.255	 89.535	 91.973
427.000	 93.598	 86.394	 90.403
427.000	 96.569	 94.248	 93.219
423.000	 93.640	 94.248	 90.997
425.000	 96.184	 87.965	 92.299
422.000	 94.811	 94.248	 91.553
421.000	 94.912	 91.106	 91.648
428.000	 95.983	 94.248	 93.219
427.000	 95.841	 89.535	 92.529
424.000	 94.225	 94.248	 91.553
421.000	 97.154	 94.248	 93.774
426.000	 95.012	 87.965	 91.188
422.000	 93.983	 92.677	 91.323
418.000	 94.184	 86.394	 90.403
421.000	 94.326	 91.106	 91.648
423.000	 95.054	 95.819	 92.338
420.000	 94.468	 95.819	 91.227
425.000	 95.497	 91.106	 92.203
425.000	 97.740	 94.248	 94.330
423.000	 94.811	 94.248	 91.553
421.000	 94.569	 92.677	 91.878
425.000	 95.497	 91.106	 92.759
421.000	 95.154	 92.677	 92.433
429.000	 95.983	 94.248	 92.108
422.000	 93.640	 94.248	 90.997
427.000	 94.811	 94.248	 92.108
425.000	 96.326	 92.677	 92.989
424.000	 95.841	 89.535	 92.529
