Area	ImageJ	Crofton2	Crofton4
1075.000	145.338	144.513	139.455
1080.000	145.397	133.518	138.956
1080.000	142.267	139.801	135.988
1075.000	146.225	135.088	139.741
1078.000	141.439	138.230	136.314
1083.000	143.338	142.942	138.670
1073.000	143.983	131.947	138.170
1077.000	144.811	133.518	138.400
1082.000	145.640	135.088	139.186
1085.000	145.581	146.084	139.685
1081.000	145.397	133.518	138.956
1078.000	143.054	133.518	137.290
1083.000	145.640	135.088	139.186
1073.000	145.397	133.518	138.956
1088.000	142.711	135.088	137.520
1077.000	145.338	144.513	139.455
1076.000	142.368	136.659	137.194
1077.000	145.338	144.513	138.900
1081.000	141.296	133.518	136.179
1078.000	141.882	133.518	135.624
1077.000	143.924	142.942	138.114
1083.000	142.711	135.088	136.964
1076.000	142.024	138.230	136.869
1077.000	142.125	135.088	135.854
1078.000	141.539	135.088	136.409
1081.000	145.882	136.659	139.416
1081.000	140.953	135.088	135.854
1080.000	142.510	141.372	137.884
1084.000	143.054	133.518	136.734
1077.000	143.581	144.513	138.345
1081.000	142.711	135.088	136.964
1076.000	144.752	144.513	139.455
1081.000	145.338	144.513	139.455
1081.000	142.368	136.659	137.194
1075.000	142.510	141.372	137.884
1079.000	141.196	136.659	136.084
1078.000	140.610	136.659	135.528
1078.000	142.610	138.230	137.424
1079.000	144.752	144.513	139.455
1077.000	144.811	133.518	138.956
1079.000	144.752	144.513	138.900
1077.000	144.510	142.942	138.670
1080.000	145.338	144.513	139.455
1074.000	142.225	131.947	136.504
1076.000	145.095	142.942	138.670
1078.000	144.811	133.518	138.400
1081.000	144.811	133.518	138.956
1069.000	141.439	138.230	136.314
1075.000	142.510	141.372	136.774
1078.000	141.681	139.801	137.099
1080.000	146.225	135.088	139.741
1077.000	143.882	135.088	137.520
1074.000	144.752	144.513	138.900
1079.000	144.468	135.088	138.075
1079.000	142.368	136.659	137.194
1078.000	143.095	141.372	137.329
1080.000	142.853	139.801	137.654
1080.000	143.095	141.372	137.884
1075.000	142.853	139.801	136.544
1083.000	145.095	142.942	138.670
1077.000	145.338	144.513	138.900
1079.000	143.983	131.947	138.170
1074.000	144.811	133.518	138.956
1082.000	144.752	144.513	138.900
1076.000	143.095	141.372	137.884
1080.000	144.752	144.513	139.455
1082.000	143.924	142.942	138.670
1076.000	142.853	139.801	136.544
1083.000	143.640	133.518	137.845
1080.000	142.024	138.230	136.869
1083.000	144.752	144.513	139.455
1080.000	145.640	135.088	139.741
1076.000	144.752	144.513	138.900
1080.000	145.054	135.088	139.186
1079.000	145.338	144.513	139.455
1080.000	143.054	133.518	137.290
1080.000	144.752	144.513	138.900
1083.000	142.468	133.518	136.734
1079.000	144.468	135.088	138.075
1081.000	145.338	144.513	139.455
1080.000	144.225	133.518	137.845
1082.000	145.338	144.513	138.900
1080.000	143.397	131.947	137.060
1083.000	142.610	138.230	137.424
1081.000	144.752	144.513	138.900
1082.000	144.225	133.518	138.400
1079.000	144.811	133.518	138.956
1081.000	144.225	133.518	138.400
1082.000	142.024	138.230	135.758
1081.000	143.338	142.942	138.114
1075.000	142.267	139.801	136.544
1075.000	144.510	142.942	139.225
1080.000	145.338	144.513	138.900
1074.000	143.296	135.088	137.520
1082.000	144.468	135.088	138.630
1073.000	144.569	131.947	138.170
1082.000	143.640	133.518	137.845
1082.000	145.640	135.088	139.186
1080.000	144.468	135.088	138.075
1075.000	145.338	144.513	139.455
1079.000	143.882	135.088	138.075
1080.000	144.468	135.088	138.630
1075.000	145.338	144.513	139.455
1079.000	143.924	142.942	138.114
1072.000	142.811	131.947	136.504
1076.000	143.338	142.942	138.114
1082.000	145.397	133.518	138.956
1080.000	144.510	142.942	138.670
1084.000	142.468	133.518	136.734
1080.000	144.167	144.513	138.900
1076.000	141.640	131.947	135.949
1072.000	142.468	133.518	136.179
1081.000	142.610	138.230	137.424
1078.000	144.468	135.088	138.630
1076.000	146.752	146.084	140.796
1077.000	144.225	133.518	138.400
1078.000	142.024	138.230	136.869
1079.000	142.711	135.088	136.964
1074.000	143.439	139.801	137.099
1078.000	144.225	133.518	138.400
1080.000	141.882	133.518	136.179
1080.000	145.095	142.942	138.670
1080.000	143.054	133.518	137.290
1069.000	143.397	131.947	137.615
1074.000	144.510	142.942	138.670
1078.000	144.510	142.942	138.670
1085.000	142.853	139.801	137.654
1079.000	145.338	144.513	138.900
1079.000	142.711	135.088	136.964
1073.000	142.225	131.947	136.504
1082.000	144.468	135.088	138.630
1075.000	143.338	142.942	138.114
1084.000	145.640	135.088	139.741
1079.000	144.510	142.942	138.670
1081.000	142.610	138.230	137.424
1075.000	143.054	133.518	137.290
1072.000	144.811	133.518	138.956
1078.000	141.539	135.088	136.409
1085.000	143.882	135.088	138.075
1082.000	142.267	139.801	136.544
1080.000	145.338	144.513	139.455
1079.000	143.095	141.372	138.440
1071.000	140.711	133.518	135.068
1079.000	144.811	133.518	138.400
1072.000	142.225	131.947	136.504
1078.000	143.095	141.372	137.329
1078.000	144.752	144.513	138.345
1074.000	141.782	136.659	136.639
1074.000	143.640	133.518	137.845
1076.000	143.095	141.372	137.884
1076.000	143.338	142.942	138.114
1078.000	143.338	142.942	138.670
1079.000	144.225	133.518	138.400
1080.000	145.640	135.088	139.186
1077.000	143.924	142.942	138.670
1081.000	142.468	133.518	136.734
1080.000	144.510	142.942	138.114
1085.000	142.853	139.801	137.099
1076.000	140.953	135.088	135.854
1082.000	140.711	133.518	135.068
1079.000	145.640	135.088	139.741
1079.000	143.196	138.230	137.424
1075.000	144.225	133.518	138.400
1078.000	144.752	144.513	138.900
1079.000	144.811	133.518	138.956
1079.000	144.752	144.513	139.455
1077.000	142.711	135.088	136.409
1081.000	144.225	133.518	138.400
1074.000	144.468	135.088	138.075
1079.000	143.196	138.230	137.980
1079.000	144.811	133.518	138.956
1078.000	144.510	142.942	139.225
1080.000	145.054	135.088	139.186
1082.000	141.296	133.518	135.624
1079.000	144.752	144.513	138.900
1075.000	144.468	135.088	138.075
1075.000	140.953	135.088	135.854
1082.000	143.640	133.518	137.845
1073.000	144.752	144.513	138.900
1076.000	142.368	136.659	136.639
1079.000	141.782	136.659	136.639
1079.000	142.752	142.942	138.114
1079.000	143.539	136.659	137.194
1077.000	143.095	141.372	138.440
1084.000	141.782	136.659	135.528
1077.000	144.125	136.659	138.305
1080.000	140.711	133.518	135.624
1081.000	145.640	135.088	139.741
1082.000	145.054	135.088	139.186
1080.000	143.095	141.372	138.440
1076.000	141.782	136.659	136.639
1078.000	145.338	144.513	138.900
1079.000	140.953	135.088	135.854
1075.000	141.782	136.659	136.084
1081.000	143.439	139.801	137.099
1081.000	144.468	135.088	138.075
1083.000	144.225	133.518	138.400
1080.000	140.953	135.088	135.854
1079.000	141.539	135.088	136.409
1079.000	143.924	142.942	138.670
1082.000	142.267	139.801	136.544
1078.000	144.811	133.518	138.956
1078.000	144.811	133.518	138.956
1078.000	144.167	144.513	138.345
1083.000	143.882	135.088	138.075
1080.000	141.782	136.659	136.084
1081.000	144.569	131.947	138.170
1080.000	143.640	133.518	137.845
1080.000	145.054	135.088	139.186
1080.000	145.296	136.659	139.416
1080.000	143.397	131.947	137.615
1079.000	143.095	141.372	137.329
1078.000	144.752	144.513	138.900
1080.000	141.924	141.372	137.329
1078.000	145.338	144.513	139.455
1081.000	144.811	133.518	138.400
1082.000	144.167	144.513	138.900
1082.000	141.296	133.518	135.624
1087.000	142.610	138.230	136.869
1074.000	142.510	141.372	137.329
1073.000	140.711	133.518	135.624
1080.000	143.054	133.518	137.290
1081.000	142.024	138.230	135.758
1079.000	142.610	138.230	137.424
1075.000	143.924	142.942	138.114
1078.000	140.953	135.088	134.743
1082.000	145.397	133.518	138.956
1077.000	146.225	135.088	139.741
1080.000	145.338	144.513	139.455
1071.000	142.953	136.659	136.639
1078.000	143.439	139.801	138.210
1079.000	141.681	139.801	136.544
1079.000	143.397	131.947	137.060
1084.000	143.882	135.088	137.520
1077.000	141.782	136.659	135.528
1082.000	143.681	141.372	137.329
1085.000	142.024	138.230	135.758
1080.000	144.811	133.518	138.400
1076.000	143.397	131.947	137.060
1077.000	141.196	136.659	134.973
1076.000	144.225	133.518	138.400
1076.000	143.640	133.518	137.845
1078.000	144.569	131.947	138.170
1080.000	143.054	133.518	137.290
1086.000	142.610	138.230	136.314
1078.000	142.267	139.801	136.544
1075.000	144.510	142.942	138.114
1081.000	145.581	146.084	139.685
1081.000	145.681	142.942	139.225
1077.000	145.397	133.518	139.511
1084.000	141.782	136.659	135.528
1081.000	145.640	135.088	139.741
1078.000	145.054	135.088	139.186
1075.000	141.296	133.518	135.624
1073.000	142.225	131.947	136.504
1078.000	145.640	135.088	139.741
1076.000	144.468	135.088	138.630
1082.000	142.024	138.230	136.314
1079.000	144.468	135.088	138.630
1081.000	144.811	133.518	138.956
1080.000	144.752	144.513	139.455
1079.000	143.439	139.801	137.654
1080.000	143.924	142.942	138.114
1077.000	145.640	135.088	139.186
1078.000	142.510	141.372	136.774
1078.000	145.338	144.513	139.455
1082.000	143.882	135.088	137.520
1085.000	143.196	138.230	137.424
1076.000	142.368	136.659	136.084
1073.000	144.811	133.518	138.956
1081.000	145.882	136.659	139.971
1082.000	145.397	133.518	138.956
1073.000	141.196	136.659	135.528
1082.000	141.782	136.659	136.084
1076.000	143.983	131.947	138.170
1078.000	144.267	141.372	137.884
1077.000	145.338	144.513	138.900
1078.000	145.095	142.942	139.225
1081.000	142.953	136.659	136.639
1077.000	143.924	142.942	138.114
1077.000	143.095	141.372	137.329
1078.000	142.610	138.230	137.424
1079.000	144.752	144.513	139.455
1074.000	140.610	136.659	134.973
1078.000	142.468	133.518	136.179
1077.000	142.468	133.518	136.734
1083.000	144.811	133.518	138.956
1080.000	144.167	144.513	138.345
1079.000	146.468	136.659	139.971
1081.000	145.095	142.942	138.670
1079.000	143.095	141.372	137.884
1074.000	142.811	131.947	137.060
1077.000	143.640	133.518	137.845
1079.000	142.024	138.230	136.314
1080.000	142.368	136.659	137.194
1078.000	145.640	135.088	139.186
1080.000	143.924	142.942	138.114
1077.000	142.468	133.518	136.734
1079.000	146.811	135.088	140.296
1079.000	144.167	144.513	138.345
1084.000	144.811	133.518	138.956
1076.000	144.510	142.942	138.114
1079.000	142.024	138.230	136.869
1075.000	143.924	142.942	138.114
1081.000	143.882	135.088	138.075
1078.000	146.167	146.084	139.685
1081.000	144.225	133.518	138.400
1082.000	144.468	135.088	138.630
1083.000	143.882	135.088	137.520
1078.000	145.397	133.518	139.511
1078.000	143.924	142.942	138.114
1080.000	144.468	135.088	138.075
1081.000	141.296	133.518	135.624
1080.000	143.054	133.518	137.290
1081.000	144.510	142.942	138.670
1076.000	145.581	146.084	139.685
1078.000	143.924	142.942	138.114
1081.000	142.610	138.230	136.314
1080.000	145.397	133.518	138.956
1081.000	145.095	142.942	138.670
1083.000	142.610	138.230	136.869
1076.000	144.811	133.518	138.956
1076.000	144.752	144.513	139.455
1076.000	143.983	131.947	137.615
1076.000	144.752	144.513	139.455
1078.000	142.510	141.372	137.329
1076.000	144.752	144.513	138.345
1084.000	143.296	135.088	136.964
1084.000	146.225	135.088	139.741
1084.000	145.397	133.518	138.956
1079.000	143.882	135.088	137.520
1076.000	142.711	135.088	137.520
1073.000	145.154	131.947	138.726
1078.000	143.296	135.088	137.520
1079.000	145.338	144.513	139.455
1079.000	144.811	133.518	138.400
1083.000	142.853	139.801	137.099
1079.000	140.953	135.088	135.854
1070.000	140.368	135.088	135.298
1078.000	142.853	139.801	136.544
1078.000	146.225	135.088	139.741
1078.000	143.924	142.942	139.225
1078.000	141.681	139.801	136.544
1076.000	144.811	133.518	138.400
1082.000	141.296	133.518	135.068
1079.000	142.024	138.230	136.869
1081.000	144.510	142.942	138.114
1076.000	144.811	133.518	138.956
1078.000	143.740	130.376	137.385
1072.000	144.811	133.518	138.400
1078.000	143.296	135.088	137.520
1084.000	142.468	133.518	136.734
1070.000	141.196	136.659	134.973
1083.000	144.711	136.659	138.305
1082.000	146.225	135.088	139.741
1076.000	143.154	130.376	137.385
1076.000	141.196	136.659	136.084
1078.000	144.995	146.084	139.685
1078.000	142.368	136.659	136.639
1080.000	145.640	135.088	139.186
1086.000	142.267	139.801	136.544
1083.000	142.125	135.088	136.964
1079.000	144.167	144.513	138.900
1076.000	141.196	136.659	135.528
1085.000	142.125	135.088	136.964
1082.000	146.167	146.084	140.796
1077.000	141.782	136.659	135.528
1081.000	144.225	133.518	138.400
1074.000	143.296	135.088	136.964
1074.000	144.811	133.518	138.400
1079.000	145.338	144.513	139.455
1080.000	143.095	141.372	138.440
1077.000	143.196	138.230	137.424
1082.000	145.882	136.659	139.416
1076.000	142.024	138.230	136.869
1079.000	142.853	139.801	136.544
1082.000	145.397	133.518	138.956
1077.000	145.924	144.513	139.455
1085.000	144.225	133.518	138.400
1079.000	144.225	133.518	138.400
1080.000	145.338	144.513	139.455
1087.000	142.711	135.088	136.964
1078.000	145.640	135.088	139.186
1086.000	142.610	138.230	136.314
1078.000	146.167	146.084	140.241
1083.000	145.397	133.518	139.511
1079.000	143.338	142.942	138.114
1079.000	145.338	144.513	139.455
1079.000	144.752	144.513	139.455
1078.000	144.225	133.518	137.845
1079.000	141.782	136.659	136.084
1082.000	143.640	133.518	137.290
1081.000	145.054	135.088	139.186
1084.000	143.054	133.518	136.734
1081.000	141.882	133.518	136.734
1076.000	143.640	133.518	137.290
1076.000	143.640	133.518	137.845
1075.000	144.569	131.947	138.170
1079.000	144.167	144.513	138.900
1081.000	144.468	135.088	138.630
1080.000	143.054	133.518	137.290
1079.000	144.267	141.372	137.884
1077.000	145.581	146.084	139.685
1077.000	141.782	136.659	135.528
1085.000	143.196	138.230	136.869
1079.000	144.510	142.942	138.114
1078.000	142.368	136.659	136.639
1080.000	145.054	135.088	139.186
1078.000	145.054	135.088	139.186
1081.000	143.095	141.372	138.440
1077.000	146.225	135.088	139.741
1079.000	143.095	141.372	137.329
1080.000	144.225	133.518	138.400
1083.000	143.054	133.518	137.290
1081.000	141.782	136.659	135.528
1080.000	145.338	144.513	139.455
1083.000	144.225	133.518	137.845
1081.000	145.924	144.513	139.455
1073.000	145.397	133.518	138.956
1079.000	145.054	135.088	139.186
1078.000	144.811	133.518	138.400
1078.000	143.681	141.372	137.329
1079.000	143.054	133.518	136.734
1081.000	144.811	133.518	138.400
1076.000	142.125	135.088	136.964
1076.000	141.882	133.518	136.179
1080.000	144.468	135.088	138.630
1080.000	144.752	144.513	139.455
1076.000	143.640	133.518	137.290
1079.000	145.640	135.088	139.186
1069.000	142.267	139.801	136.544
1075.000	143.439	139.801	137.099
1077.000	143.924	142.942	138.114
1073.000	144.811	133.518	138.956
1072.000	141.539	135.088	136.409
1081.000	143.924	142.942	138.114
1078.000	144.468	135.088	138.075
1077.000	144.167	144.513	138.345
1082.000	145.338	144.513	138.900
1085.000	141.296	133.518	135.624
1078.000	145.983	133.518	139.511
1075.000	144.225	133.518	138.400
1078.000	144.167	144.513	138.900
1084.000	145.095	142.942	138.670
1080.000	142.468	133.518	136.734
1083.000	141.439	138.230	135.758
1078.000	143.924	142.942	137.559
1080.000	144.167	144.513	138.900
1075.000	144.510	142.942	138.114
1078.000	141.924	141.372	137.329
1073.000	145.882	136.659	139.416
1076.000	143.924	142.942	138.114
1075.000	142.368	136.659	136.639
1076.000	144.225	133.518	138.400
1081.000	144.752	144.513	138.900
1083.000	141.439	138.230	136.314
1080.000	143.054	133.518	137.290
1076.000	144.468	135.088	138.630
1077.000	144.510	142.942	138.114
1070.000	144.811	133.518	138.400
1079.000	144.167	144.513	138.900
1077.000	141.782	136.659	135.528
1078.000	143.539	136.659	137.750
1076.000	143.681	141.372	137.884
1077.000	143.924	142.942	138.114
1079.000	143.095	141.372	137.884
1076.000	143.397	131.947	137.060
1075.000	143.681	141.372	137.329
1080.000	143.095	141.372	137.329
1074.000	143.054	133.518	137.290
1076.000	143.196	138.230	136.869
1076.000	144.468	135.088	138.630
1081.000	142.468	133.518	136.734
1078.000	143.095	141.372	137.329
1076.000	142.510	141.372	137.884
1076.000	141.439	138.230	136.314
1081.000	146.167	146.084	139.685
1076.000	145.397	133.518	138.956
1078.000	144.752	144.513	138.900
1080.000	143.095	141.372	138.440
1079.000	144.752	144.513	138.900
1081.000	144.468	135.088	138.630
1079.000	144.510	142.942	138.670
1076.000	144.811	133.518	138.400
1079.000	144.752	144.513	138.900
1078.000	142.711	135.088	136.409
1079.000	145.640	135.088	139.186
1076.000	144.752	144.513	138.900
1076.000	144.811	133.518	138.956
1080.000	143.196	138.230	137.424
1079.000	145.983	133.518	139.511
1085.000	144.811	133.518	138.400
1076.000	141.782	136.659	135.528
1084.000	145.054	135.088	139.186
1076.000	145.296	136.659	139.416
1080.000	143.983	131.947	137.615
1078.000	144.510	142.942	138.670
1080.000	145.338	144.513	138.900
1079.000	143.924	142.942	138.114
1077.000	142.125	135.088	135.854
1077.000	142.853	139.801	136.544
1077.000	144.267	141.372	137.884
1078.000	145.338	144.513	139.455
1078.000	145.983	133.518	139.511
1080.000	145.640	135.088	139.186
1082.000	144.752	144.513	139.455
1077.000	142.024	138.230	136.869
1074.000	143.882	135.088	138.075
1082.000	143.439	139.801	137.654
